ds,timestamp,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW,BIOMASS,INTEM,y
2020-12-20 07:00:00,2020-12-20 07:00:00,4371,0,44,6123,10630,0,728,0,90,50,298,0,180,1460,666,24640
2020-12-20 07:30:00,2020-12-20 07:30:00,4310,0,250,6122,10766,0,746,1,99,100,298,0,284,1526,672,25174
2020-12-20 08:00:00,2020-12-20 08:00:00,4298,0,454,6118,10363,86,790,1,103,1100,298,0,434,1565,686,26296
2020-12-20 08:30:00,2020-12-20 08:30:00,5024,0,501,6125,10180,192,798,37,233,1158,298,0,470,1765,688,27469
2020-12-20 09:00:00,2020-12-20 09:00:00,6078,0,584,6127,10000,56,954,2,122,1602,298,0,332,1811,804,28770
2020-12-20 09:30:00,2020-12-20 09:30:00,6537,0,631,6128,9746,284,956,1,95,1610,298,0,352,1808,804,29250
2020-12-20 10:00:00,2020-12-20 10:00:00,6490,0,636,6114,10146,220,955,1,117,1610,298,0,484,1757,804,29632
2020-12-20 10:30:00,2020-12-20 10:30:00,6307,0,637,6113,10416,328,956,0,131,1612,298,0,504,1756,804,29862
2020-12-20 11:00:00,2020-12-20 11:00:00,6391,0,642,6107,10461,358,936,0,142,1806,226,0,490,1787,902,30248
2020-12-20 11:30:00,2020-12-20 11:30:00,6636,0,642,6111,10600,364,936,0,137,1810,206,0,504,1761,902,30609
2020-12-20 12:00:00,2020-12-20 12:00:00,7440,0,633,6122,10577,212,924,0,132,1908,254,0,504,1761,852,31319
2020-12-20 12:30:00,2020-12-20 12:30:00,7770,0,762,6125,10392,172,928,0,131,1908,284,0,504,1797,852,31625
2020-12-20 13:00:00,2020-12-20 13:00:00,7467,0,787,6122,10550,244,924,0,132,1908,298,0,504,1806,950,31692
2020-12-20 13:30:00,2020-12-20 13:30:00,7577,0,780,6114,10701,226,767,2,133,1904,298,0,504,1812,950,31768
2020-12-20 14:00:00,2020-12-20 14:00:00,7828,0,673,6117,10813,262,758,2,136,2002,298,0,504,1940,1000,32333
2020-12-20 14:30:00,2020-12-20 14:30:00,8291,0,625,6126,10941,374,723,2,129,2002,298,0,442,2169,998,33120
2020-12-20 15:00:00,2020-12-20 15:00:00,9340,0,627,6116,11122,128,795,1,130,1946,340,0,292,2317,852,34006
2020-12-20 15:30:00,2020-12-20 15:30:00,10312,0,669,6120,11062,246,823,3,131,1946,352,0,250,2410,852,35176
2020-12-20 16:00:00,2020-12-20 16:00:00,11353,0,761,6120,11148,726,971,3,232,2002,352,0,248,2423,1018,37357
2020-12-20 16:30:00,2020-12-20 16:30:00,12454,0,797,6116,11024,1408,980,25,341,2002,344,0,294,2425,1020,39230
2020-12-20 17:00:00,2020-12-20 17:00:00,13025,0,794,6127,11165,1168,988,50,456,2002,250,0,152,2405,1020,39602
2020-12-20 17:30:00,2020-12-20 17:30:00,12715,0,808,6130,11178,1128,983,50,457,2002,240,0,18,2401,1020,39130
2020-12-20 18:00:00,2020-12-20 18:00:00,12302,0,800,6134,11422,876,929,51,385,2002,94,0,0,2403,1020,38418
2020-12-20 18:30:00,2020-12-20 18:30:00,11824,0,710,6151,11578,750,887,27,212,2002,0,0,0,2439,1020,37600
2020-12-20 19:00:00,2020-12-20 19:00:00,11303,0,665,6153,11700,94,766,3,175,2002,0,0,0,2470,1020,36351
2020-12-20 19:30:00,2020-12-20 19:30:00,9737,0,642,6160,12058,100,774,3,164,2002,0,0,0,2472,1018,35130
2020-12-20 20:00:00,2020-12-20 20:00:00,9168,0,662,6151,11831,412,775,3,134,1904,0,0,0,2459,952,34451
2020-12-20 20:30:00,2020-12-20 20:30:00,8339,0,657,6161,11914,0,774,3,127,1902,0,0,0,2448,950,33275
2020-12-20 21:00:00,2020-12-20 21:00:00,6694,0,666,6152,11897,174,774,2,160,1706,0,0,0,2405,854,31484
2020-12-20 21:30:00,2020-12-20 21:30:00,5792,0,680,6154,11176,284,773,1,133,1704,0,0,0,2459,852,30008
2020-12-20 22:00:00,2020-12-20 22:00:00,5442,0,621,6147,10434,486,723,0,130,1508,0,0,0,2457,648,28596
2020-12-20 22:30:00,2020-12-20 22:30:00,4863,0,292,6157,10434,280,725,0,128,1506,0,0,0,2450,646,27481
2020-12-20 23:00:00,2020-12-20 23:00:00,4046,0,266,6162,10001,22,694,0,130,1410,0,0,0,2451,706,25888
2020-12-20 23:30:00,2020-12-20 23:30:00,3450,0,264,6171,9536,0,720,0,131,1410,0,0,0,2386,706,24774
2020-12-21 00:00:00,2020-12-21 00:00:00,3721,0,225,6163,9131,0,745,0,135,1408,0,0,0,2366,708,24602
2020-12-21 00:30:00,2020-12-21 00:30:00,4180,0,1,6168,8951,0,749,0,140,1408,0,0,0,2459,708,24764
2020-12-21 01:00:00,2020-12-21 01:00:00,4407,0,0,6171,8423,0,881,0,134,1410,86,0,0,2460,708,24680
2020-12-21 01:30:00,2020-12-21 01:30:00,4476,0,0,6169,7816,0,904,0,159,1410,116,0,0,2458,708,24216
2020-12-21 02:00:00,2020-12-21 02:00:00,4356,0,0,6176,7267,0,903,0,301,1410,116,0,0,2460,708,23697
2020-12-21 02:30:00,2020-12-21 02:30:00,4452,0,0,6193,7041,0,895,0,302,1410,130,0,0,2459,708,23590
2020-12-21 03:00:00,2020-12-21 03:00:00,4586,0,0,6194,6693,0,751,0,172,1410,98,0,0,2457,708,23069
2020-12-21 03:30:00,2020-12-21 03:30:00,4474,0,0,6199,6678,0,750,0,127,1410,94,0,0,2458,708,22898
2020-12-21 04:00:00,2020-12-21 04:00:00,4681,0,0,6194,6765,0,750,0,221,1410,0,0,0,2458,708,23187
2020-12-21 04:30:00,2020-12-21 04:30:00,4847,0,0,6196,6965,0,751,0,297,1410,0,0,0,2457,708,23631
2020-12-21 05:00:00,2020-12-21 05:00:00,4532,0,0,6189,7256,0,772,0,206,1604,0,0,0,2455,804,23818
2020-12-21 05:30:00,2020-12-21 05:30:00,5056,0,6,6185,7688,0,779,2,142,1608,0,0,0,2366,804,24636
2020-12-21 06:00:00,2020-12-21 06:00:00,4934,0,95,4950,6005,0,678,2,105,1442,18,0,0,1951,722,20902
2020-12-21 06:30:00,2020-12-21 06:30:00,0,0,0,0,0,0,0,0,0,1802,0,0,0,0,904,2706
2020-12-21 07:00:00,2020-12-21 07:00:00,7391,0,363,4127,5305,0,589,1,85,1536,0,0,0,1636,622,21655
2020-12-21 07:30:00,2020-12-21 07:30:00,12698,0,687,6191,8445,0,897,0,132,1534,0,0,0,2379,610,33573
2020-12-21 08:00:00,2020-12-21 08:00:00,13619,0,711,6181,8782,106,1040,0,143,1992,0,0,0,2456,698,35728
2020-12-21 08:30:00,2020-12-21 08:30:00,15102,0,725,6185,8821,34,1038,0,137,2002,0,0,0,2459,698,37201
2020-12-21 09:00:00,2020-12-21 09:00:00,15789,0,758,6185,8853,118,1018,0,159,2002,0,0,0,2469,654,38005
2020-12-21 09:30:00,2020-12-21 09:30:00,16090,0,900,6194,8931,0,1018,0,246,2002,0,0,0,2474,656,38511
2020-12-21 10:00:00,2020-12-21 10:00:00,16235,0,1110,6174,8894,0,1001,0,135,2002,0,0,0,2470,898,38919
2020-12-21 10:30:00,2020-12-21 10:30:00,16454,0,1164,6175,8811,0,995,0,130,2002,0,0,0,2469,900,39100
2020-12-21 11:00:00,2020-12-21 11:00:00,16406,0,1279,6182,9025,0,987,0,129,2002,0,0,0,2462,1000,39472
2020-12-21 11:30:00,2020-12-21 11:30:00,16385,0,1283,6174,8885,52,986,0,136,2002,0,0,0,2466,1000,39369
2020-12-21 12:00:00,2020-12-21 12:00:00,17031,0,1311,6176,8556,122,956,0,240,2002,0,0,0,2463,1000,39857
2020-12-21 12:30:00,2020-12-21 12:30:00,17405,0,1432,6180,8196,24,983,0,236,2002,0,0,0,2467,1000,39925
2020-12-21 13:00:00,2020-12-21 13:00:00,17685,0,1433,6173,7827,118,883,0,160,2002,0,0,0,2459,1000,39740
2020-12-21 13:30:00,2020-12-21 13:30:00,17665,0,1434,6170,7509,0,884,0,230,2002,0,0,0,2459,1000,39353
2020-12-21 14:00:00,2020-12-21 14:00:00,17906,0,1245,6168,7378,12,886,0,215,2002,0,0,0,2458,1000,39270
2020-12-21 14:30:00,2020-12-21 14:30:00,17817,0,1337,6176,7109,0,892,0,232,2002,0,0,0,2465,1000,39030
2020-12-21 15:00:00,2020-12-21 15:00:00,18460,0,1337,6175,7105,0,901,0,227,2002,0,0,0,2461,1000,39668
2020-12-21 15:30:00,2020-12-21 15:30:00,19051,0,1322,6178,7019,90,999,22,295,2002,0,0,0,2411,1000,40389
2020-12-21 16:00:00,2020-12-21 16:00:00,18964,0,1300,6184,7041,690,1072,92,384,2002,0,0,0,2412,1020,41161
2020-12-21 16:30:00,2020-12-21 16:30:00,19135,0,1404,6178,7170,1160,1074,92,335,2002,0,0,0,2410,1020,41980
2020-12-21 17:00:00,2020-12-21 17:00:00,19217,0,1433,6178,7380,1202,1075,92,355,2002,0,0,0,2412,1020,42366
2020-12-21 17:30:00,2020-12-21 17:30:00,19243,0,1422,6176,7352,1264,1076,92,326,2002,0,0,0,2411,1020,42384
2020-12-21 18:00:00,2020-12-21 18:00:00,19041,0,1427,6186,7575,900,1080,92,275,2002,0,0,0,2412,1020,42010
2020-12-21 18:30:00,2020-12-21 18:30:00,18638,0,1425,6184,7899,68,1082,92,244,2002,0,0,0,2412,1020,41066
2020-12-21 19:00:00,2020-12-21 19:00:00,17281,0,1279,6179,8196,6,1080,92,220,2002,0,0,0,2413,1020,39768
2020-12-21 19:30:00,2020-12-21 19:30:00,15770,0,1089,6182,8400,0,1078,77,220,2002,0,0,0,2412,1020,38250
2020-12-21 20:00:00,2020-12-21 20:00:00,14402,0,847,6177,8759,294,1047,0,177,2002,0,0,0,2414,1020,37139
2020-12-21 20:30:00,2020-12-21 20:30:00,13277,0,620,6180,9199,194,900,0,129,2002,0,0,0,2413,1020,35934
2020-12-21 21:00:00,2020-12-21 21:00:00,11389,0,550,6175,9606,20,887,0,128,2002,0,0,0,2412,1000,34169
2020-12-21 21:30:00,2020-12-21 21:30:00,9810,0,334,6169,9640,14,882,0,129,2000,0,0,0,2406,1000,32384
2020-12-21 22:00:00,2020-12-21 22:00:00,8285,0,261,6173,9857,24,824,0,128,1804,0,0,0,2364,902,30622
2020-12-21 22:30:00,2020-12-21 22:30:00,6788,0,0,6167,10175,0,827,0,128,1802,0,0,0,2280,902,29069
2020-12-21 23:00:00,2020-12-21 23:00:00,5414,0,0,6174,10463,0,814,0,128,1608,0,0,0,2232,862,27695
2020-12-21 23:30:00,2020-12-21 23:30:00,4903,0,0,6171,10327,0,783,0,129,1608,0,0,0,2074,862,26857
2020-12-22 00:00:00,2020-12-22 00:00:00,4820,0,0,6174,10044,0,717,0,126,1606,0,0,0,2103,852,26442
2020-12-22 00:30:00,2020-12-22 00:30:00,5081,0,0,6172,9984,0,717,0,127,1606,0,0,0,2258,852,26797
2020-12-22 01:00:00,2020-12-22 01:00:00,4908,0,0,6172,9697,0,710,0,144,1606,0,0,0,2319,852,26408
2020-12-22 01:30:00,2020-12-22 01:30:00,4849,0,0,6170,9249,0,707,0,131,1606,0,0,0,2298,852,25862
2020-12-22 02:00:00,2020-12-22 02:00:00,4692,0,0,6174,8779,0,704,0,142,1608,0,0,0,2305,804,25208
2020-12-22 02:30:00,2020-12-22 02:30:00,4941,0,0,6174,8306,0,705,0,146,1608,0,0,0,2387,804,25071
2020-12-22 03:00:00,2020-12-22 03:00:00,5127,0,0,6179,8063,0,704,0,135,1608,0,0,0,2394,804,25014
2020-12-22 03:30:00,2020-12-22 03:30:00,5109,0,0,6176,7664,0,705,0,133,1608,0,0,0,2389,804,24588
2020-12-22 04:00:00,2020-12-22 04:00:00,5007,0,0,6182,7689,0,701,0,126,1608,0,0,0,2385,804,24502
2020-12-22 04:30:00,2020-12-22 04:30:00,5033,0,0,6179,7747,0,700,0,127,1608,0,0,0,2382,804,24580
2020-12-22 05:00:00,2020-12-22 05:00:00,5212,0,84,6189,7943,0,700,0,126,1802,0,0,0,2340,900,25296
2020-12-22 05:30:00,2020-12-22 05:30:00,5797,0,120,6176,7569,0,740,1,133,1806,0,0,0,2133,900,25375
2020-12-22 06:00:00,2020-12-22 06:00:00,7588,0,464,6182,6561,28,867,3,128,2002,0,0,0,2323,998,27144
2020-12-22 06:30:00,2020-12-22 06:30:00,10186,0,855,6199,5960,0,854,1,126,2004,0,0,0,2354,1000,29539
2020-12-22 07:00:00,2020-12-22 07:00:00,12897,0,945,6195,5530,0,865,0,130,2004,0,0,0,2342,1000,31908
2020-12-22 07:30:00,2020-12-22 07:30:00,15153,0,1012,6192,4923,24,881,2,130,2004,0,0,0,2346,1000,33667
2020-12-22 08:00:00,2020-12-22 08:00:00,17120,0,1201,6197,4551,0,1035,0,131,2004,0,0,0,2345,1000,35584
2020-12-22 08:30:00,2020-12-22 08:30:00,18554,0,1447,6191,4088,36,1034,0,134,2004,0,0,0,2348,998,36834
2020-12-22 09:00:00,2020-12-22 09:00:00,19568,0,1488,6193,3558,214,1007,0,282,2004,0,0,0,2360,808,37482
2020-12-22 09:30:00,2020-12-22 09:30:00,20247,0,1565,6195,3300,0,1006,0,400,2004,0,0,0,2387,796,37900
2020-12-22 10:00:00,2020-12-22 10:00:00,20361,0,1869,6194,3090,84,992,48,424,2006,0,0,0,2395,314,37777
2020-12-22 10:30:00,2020-12-22 10:30:00,20797,0,2118,6200,2956,0,982,100,398,2006,0,0,0,2409,304,38270
2020-12-22 11:00:00,2020-12-22 11:00:00,21032,0,2353,6203,2735,224,835,100,207,2006,0,0,0,2409,416,38520
2020-12-22 11:30:00,2020-12-22 11:30:00,21301,0,2536,6203,2722,242,834,100,130,2006,0,0,0,2408,418,38900
2020-12-22 12:00:00,2020-12-22 12:00:00,21601,0,2754,6207,2643,256,827,86,126,2006,0,0,0,2407,518,39431
2020-12-22 12:30:00,2020-12-22 12:30:00,21804,0,2953,6203,2425,214,827,3,127,2004,0,0,0,2408,522,39490
2020-12-22 13:00:00,2020-12-22 13:00:00,21935,0,2988,6221,2126,92,798,4,129,2004,0,0,0,2396,776,39469
2020-12-22 13:30:00,2020-12-22 13:30:00,22186,0,2871,6222,2043,126,830,3,130,2004,0,0,0,2406,778,39599
2020-12-22 14:00:00,2020-12-22 14:00:00,22297,0,3150,6223,1935,0,838,2,127,2004,0,0,0,2355,744,39675
2020-12-22 14:30:00,2020-12-22 14:30:00,22575,0,3077,6216,1797,96,844,3,131,2004,0,0,0,2347,744,39834
2020-12-22 15:00:00,2020-12-22 15:00:00,22835,0,3028,6226,1607,246,991,4,153,2004,0,0,0,2349,836,40279
2020-12-22 15:30:00,2020-12-22 15:30:00,23324,0,2993,6236,1772,210,909,5,225,2004,0,0,0,2347,836,40861
2020-12-22 16:00:00,2020-12-22 16:00:00,23619,0,3091,6230,1783,1028,988,125,284,2004,0,0,0,2346,852,42350
2020-12-22 16:30:00,2020-12-22 16:30:00,23772,0,3240,6232,1759,1654,1000,166,446,2004,0,0,0,2349,852,43474
2020-12-22 17:00:00,2020-12-22 17:00:00,23830,0,3255,6245,1559,1876,1071,191,481,2004,0,0,0,2403,1018,43933
2020-12-22 17:30:00,2020-12-22 17:30:00,23794,0,3291,6241,1389,1718,1075,192,506,2004,0,0,0,2410,1020,43640
2020-12-22 18:00:00,2020-12-22 18:00:00,23813,0,3089,6241,1315,1302,1099,192,502,2004,0,0,0,2410,1020,42987
2020-12-22 18:30:00,2020-12-22 18:30:00,23725,0,2699,6250,1274,902,1100,179,474,2004,0,0,0,2414,1020,42041
2020-12-22 19:00:00,2020-12-22 19:00:00,23154,0,2389,6247,1230,776,924,100,364,2004,0,0,0,2410,1020,40618
2020-12-22 19:30:00,2020-12-22 19:30:00,22577,0,1917,6249,1097,698,903,100,372,2004,0,0,0,2412,1020,39349
2020-12-22 20:00:00,2020-12-22 20:00:00,22316,0,1772,6247,1033,196,886,74,228,2004,0,0,0,2407,1020,38183
2020-12-22 20:30:00,2020-12-22 20:30:00,21526,0,1553,6250,1095,0,888,14,137,2004,0,0,0,2397,1020,36884
2020-12-22 21:00:00,2020-12-22 21:00:00,20331,0,980,6249,1334,36,876,0,128,2004,0,0,0,2395,1000,35333
2020-12-22 21:30:00,2020-12-22 21:30:00,18490,0,949,6248,1489,62,870,1,129,2004,0,0,0,2396,1000,33638
2020-12-22 22:00:00,2020-12-22 22:00:00,16659,0,928,6232,1591,18,840,2,129,2002,0,0,0,2399,1000,31800
2020-12-22 22:30:00,2020-12-22 22:30:00,15090,0,869,6236,1469,0,833,0,128,2002,62,0,0,2393,998,30080
2020-12-22 23:00:00,2020-12-22 23:00:00,13256,0,646,6242,1543,42,842,50,132,1806,152,0,52,2400,902,28065
2020-12-22 23:30:00,2020-12-22 23:30:00,11640,0,599,6242,2002,0,840,50,138,1806,180,0,10,2406,902,26815
2020-12-23 00:00:00,2020-12-23 00:00:00,11256,0,433,6240,2124,0,798,15,137,1806,312,0,116,2401,902,26540
2020-12-23 00:30:00,2020-12-23 00:30:00,11253,0,135,6246,2137,106,798,50,177,1806,400,0,244,2402,902,26656
2020-12-23 01:00:00,2020-12-23 01:00:00,10806,0,0,6225,2065,112,778,50,218,1806,392,0,394,2402,902,26150
2020-12-23 01:30:00,2020-12-23 01:30:00,10209,0,0,6228,2228,0,677,28,199,1806,400,0,480,2403,902,25560
2020-12-23 02:00:00,2020-12-23 02:00:00,9808,0,0,6228,2339,0,668,1,126,1706,400,0,360,2397,854,24887
2020-12-23 02:30:00,2020-12-23 02:30:00,9164,0,0,6231,2594,0,664,2,124,1706,402,0,364,2393,854,24498
2020-12-23 03:00:00,2020-12-23 03:00:00,8745,0,0,6231,2999,0,662,1,125,1706,402,0,344,2381,854,24450
2020-12-23 03:30:00,2020-12-23 03:30:00,7936,0,0,6233,3529,0,662,4,126,1706,402,0,334,2378,854,24164
2020-12-23 04:00:00,2020-12-23 04:00:00,7523,0,0,6235,3559,0,661,4,127,1706,402,0,354,2380,854,23805
2020-12-23 04:30:00,2020-12-23 04:30:00,7009,0,0,6237,4190,0,659,4,124,1706,402,0,390,2378,854,23953
2020-12-23 05:00:00,2020-12-23 05:00:00,6764,0,0,6240,4589,0,710,4,124,1806,402,0,246,2379,902,24166
2020-12-23 05:30:00,2020-12-23 05:30:00,6939,0,17,6234,5063,0,720,3,130,1808,402,0,226,2378,902,24822
2020-12-23 06:00:00,2020-12-23 06:00:00,7575,0,262,6233,5376,0,873,2,213,2002,402,0,352,2379,998,26667
2020-12-23 06:30:00,2020-12-23 06:30:00,8471,0,655,6229,5646,0,874,3,213,2004,382,0,260,2377,1000,28114
2020-12-23 07:00:00,2020-12-23 07:00:00,9920,0,1100,6226,5861,0,889,2,137,2004,330,0,186,2383,1000,30038
2020-12-23 07:30:00,2020-12-23 07:30:00,10887,0,1447,6226,6206,0,1032,2,127,2004,248,0,260,2363,1000,31802
2020-12-23 08:00:00,2020-12-23 08:00:00,11953,0,1576,6224,6238,0,1033,2,138,2004,348,0,410,2362,1000,33288
2020-12-23 08:30:00,2020-12-23 08:30:00,12965,0,1585,6217,6207,140,1033,37,172,2002,402,0,490,2367,1000,34617
2020-12-23 09:00:00,2020-12-23 09:00:00,13177,0,1592,6224,6455,468,1032,52,316,2004,402,0,504,2382,1000,35608
2020-12-23 09:30:00,2020-12-23 09:30:00,13400,0,1589,6217,6552,638,1033,87,322,2004,402,0,504,2387,1000,36135
2020-12-23 10:00:00,2020-12-23 10:00:00,13531,0,1636,6214,6627,636,1032,100,332,2004,382,0,504,2414,1000,36412
2020-12-23 10:30:00,2020-12-23 10:30:00,13636,0,1633,6197,6983,504,1026,99,319,2002,398,0,504,2440,1000,36741
2020-12-23 11:00:00,2020-12-23 11:00:00,13536,0,1635,6200,7584,322,1011,99,325,2002,400,0,504,2461,1000,37079
2020-12-23 11:30:00,2020-12-23 11:30:00,13355,0,1636,6202,7939,318,938,99,318,2004,402,0,504,2493,1000,37208
2020-12-23 12:00:00,2020-12-23 12:00:00,13409,0,1637,6205,8299,316,950,99,205,2004,402,0,504,2516,1000,37546
2020-12-23 12:30:00,2020-12-23 12:30:00,13077,0,1596,6217,8833,324,896,74,143,2002,402,0,462,2556,1000,37582
2020-12-23 13:00:00,2020-12-23 13:00:00,12818,0,1591,6214,9253,128,893,15,124,2002,402,0,318,2684,1000,37442
2020-12-23 13:30:00,2020-12-23 13:30:00,11907,0,1594,6218,9907,12,654,2,127,2002,402,0,312,2677,998,36812
2020-12-23 14:00:00,2020-12-23 14:00:00,11981,0,1601,6213,9909,38,661,1,124,2004,402,0,256,2415,802,36407
2020-12-23 14:30:00,2020-12-23 14:30:00,11149,0,1616,6213,10049,0,679,2,125,2004,386,0,252,2417,804,35696
2020-12-23 15:00:00,2020-12-23 15:00:00,11244,0,1622,6207,9782,24,701,2,142,2002,364,0,382,2414,998,35884
2020-12-23 15:30:00,2020-12-23 15:30:00,11696,0,1622,6209,10144,6,707,2,140,2002,350,0,352,2392,998,36620
2020-12-23 16:00:00,2020-12-23 16:00:00,12239,0,1577,6204,10125,498,843,2,224,2002,362,0,472,2387,842,37777
2020-12-23 16:30:00,2020-12-23 16:30:00,12925,0,1579,6206,10095,1144,859,1,259,2002,362,0,420,2381,842,39075
2020-12-23 17:00:00,2020-12-23 17:00:00,12978,0,1517,6205,10233,1000,1073,49,264,2002,362,0,384,2390,1018,39475
2020-12-23 17:30:00,2020-12-23 17:30:00,12781,0,1385,6207,10300,1160,1066,50,237,2002,336,0,280,2381,1020,39205
2020-12-23 18:00:00,2020-12-23 18:00:00,13013,0,1138,6209,10265,1068,923,41,219,2002,362,0,292,2355,1020,38907
2020-12-23 18:30:00,2020-12-23 18:30:00,12628,0,1042,6220,10130,560,923,1,218,2002,362,0,268,2392,1020,37766
2020-12-23 19:00:00,2020-12-23 19:00:00,11934,0,622,6216,10209,414,924,2,152,2002,362,0,416,2398,1020,36671
2020-12-23 19:30:00,2020-12-23 19:30:00,11514,0,133,6222,9928,424,922,1,145,2002,362,0,434,2347,1020,35454
2020-12-23 20:00:00,2020-12-23 20:00:00,11098,0,0,6222,9445,164,881,0,127,2004,360,0,464,2342,1020,34127
2020-12-23 20:30:00,2020-12-23 20:30:00,10036,0,0,6219,9185,66,879,1,132,2002,360,0,422,2341,1018,32661
2020-12-23 21:00:00,2020-12-23 21:00:00,9161,0,0,6220,8865,350,845,2,131,1806,350,0,278,2302,902,31212
2020-12-23 21:30:00,2020-12-23 21:30:00,8114,0,0,6219,8721,312,839,1,127,1804,360,0,264,2018,902,29681
2020-12-23 22:00:00,2020-12-23 22:00:00,7379,0,0,6218,8690,236,742,0,134,1608,360,0,164,1698,804,28033
2020-12-23 22:30:00,2020-12-23 22:30:00,5912,0,0,6218,8742,286,710,0,129,1604,360,0,226,1694,802,26683
2020-12-23 23:00:00,2020-12-23 23:00:00,4894,0,0,6215,8555,468,611,3,135,1372,364,0,334,1598,688,25237
2020-12-23 23:30:00,2020-12-23 23:30:00,4452,0,0,6220,8389,74,606,32,179,1370,380,0,474,1257,688,24121
2020-12-24 00:00:00,2020-12-24 00:00:00,4459,0,0,6218,8560,0,576,0,126,1370,372,0,474,1121,686,23962
2020-12-24 00:30:00,2020-12-24 00:30:00,4605,0,0,6213,8824,0,577,0,123,1352,314,0,380,1120,686,24194
2020-12-24 01:00:00,2020-12-24 01:00:00,4058,0,0,6218,9933,0,533,0,123,730,166,0,232,1118,652,23763
2020-12-24 01:30:00,2020-12-24 01:30:00,3045,0,0,6216,10610,0,515,0,124,712,52,0,80,1114,652,23120
2020-12-24 02:00:00,2020-12-24 02:00:00,2923,0,0,6223,11151,0,526,0,123,604,18,0,0,1110,662,23340
2020-12-24 02:30:00,2020-12-24 02:30:00,2808,0,0,6222,11504,0,525,0,124,600,0,0,0,1110,660,23553
2020-12-24 03:00:00,2020-12-24 03:00:00,3147,0,0,6217,11427,0,508,0,131,318,0,0,0,1117,460,23325
2020-12-24 03:30:00,2020-12-24 03:30:00,3029,0,0,6221,11380,0,506,0,130,314,0,0,0,1118,458,23156
2020-12-24 04:00:00,2020-12-24 04:00:00,3134,0,0,6228,11662,0,509,0,132,244,0,0,0,1114,374,23397
2020-12-24 04:30:00,2020-12-24 04:30:00,3042,0,0,6234,11826,0,517,0,125,236,0,0,0,1114,372,23466
2020-12-24 05:00:00,2020-12-24 05:00:00,3098,0,0,6232,12048,0,574,0,125,0,0,0,0,1113,410,23600
2020-12-24 05:30:00,2020-12-24 05:30:00,3145,0,0,6231,12294,0,567,0,126,0,0,0,0,1194,410,23967
2020-12-24 06:00:00,2020-12-24 06:00:00,3207,0,0,6240,12354,0,574,0,126,480,0,0,0,1304,352,24637
2020-12-24 06:30:00,2020-12-24 06:30:00,4176,0,0,6230,12166,0,584,0,132,550,26,0,0,1442,348,25654
2020-12-24 07:00:00,2020-12-24 07:00:00,4798,0,0,6237,12220,0,590,0,124,1558,150,0,0,1624,46,27347
2020-12-24 07:30:00,2020-12-24 07:30:00,5764,0,48,6229,12253,20,622,0,132,1612,148,0,72,1737,76,28713
2020-12-24 08:00:00,2020-12-24 08:00:00,6117,0,149,6228,12137,66,728,0,132,1942,284,0,226,1683,918,30610
2020-12-24 08:30:00,2020-12-24 08:30:00,7323,0,211,6226,12006,52,729,0,141,1952,330,0,360,1763,952,32045
2020-12-24 09:00:00,2020-12-24 09:00:00,8366,0,276,6231,11932,104,730,19,168,1902,326,0,276,1761,950,33041
2020-12-24 09:30:00,2020-12-24 09:30:00,8890,0,303,6231,11870,0,725,49,221,1904,332,2,158,1753,950,33388
2020-12-24 10:00:00,2020-12-24 10:00:00,9041,0,362,6232,11691,0,650,49,226,1904,332,0,50,1757,950,33244
2020-12-24 10:30:00,2020-12-24 10:30:00,9122,0,364,6232,11557,0,652,49,216,1904,280,0,0,1784,950,33110
